timestamp,Baseline_Grid_Load_MW,EV_Load_MW,Total_Load_MW,Price_EUR_per_MWh,Zone_Capacity_MW,Stress_Ratio,Bottleneck,Congestion_Index
2025-01-01 00:00:00,2081.910357857143,0.0,2081.910357857143,72.00150726089134,2291.2655713857143,0.9086290056713254,False,17846.69123425243
2025-01-01 00:15:00,2067.796249035714,0.0,2067.796249035714,72.00150726089134,2291.2655713857143,0.9024690436845126,False,17725.701326482365
2025-01-01 00:30:00,2053.682140214286,0.0,2053.682140214286,72.00150726089134,2291.2655713857143,0.8963090816977002,False,17604.711418712308
2025-01-01 00:45:00,2039.5680313928572,0.0,2039.5680313928572,72.00150726089134,2291.2655713857143,0.8901491197108875,False,17483.721510942243
2025-01-01 01:00:00,2025.4539225714286,0.0,2025.4539225714286,66.68505131414268,2291.2655713857143,0.8839891577240748,False,17362.73160317218
2025-01-01 01:15:00,2014.4053592142861,0.0,2014.4053592142861,66.68505131414268,2291.2655713857143,0.8791671224719759,False,17268.02036929372
2025-01-01 01:30:00,2003.3567958571427,0.0,2003.3567958571427,66.68505131414268,2291.2655713857143,0.8743450872198766,False,17173.30913541525
2025-01-01 01:45:00,1992.3082324999998,0.0,1992.3082324999998,66.68505131414268,2291.2655713857143,0.8695230519677775,False,17078.597901536785
2025-01-01 02:00:00,1981.259669142857,0.0,1981.259669142857,63.89488610763455,2291.2655713857143,0.8647010167156784,False,16983.886667658324
2025-01-01 02:15:00,1972.5121540000002,0.0,1972.5121540000002,63.89488610763455,2291.2655713857143,0.8608832510004775,False,16908.900633205718
2025-01-01 02:30:00,1963.7646388571427,0.0,1963.7646388571427,63.89488610763455,2291.2655713857143,0.8570654852852762,False,16833.914598753105
2025-01-01 02:45:00,1955.0171237142856,0.0,1955.0171237142856,63.89488610763455,2291.2655713857143,0.853247719570075,False,16758.928564300495
2025-01-01 03:00:00,1946.2696085714285,0.0,1946.2696085714285,61.357474342928654,2291.2655713857143,0.8494299538548739,False,16683.94252984789
2025-01-01 03:15:00,1948.3993599642858,0.0,1948.3993599642858,61.357474342928654,2291.2655713857143,0.8503594626029887,False,16702.199327202587
